Unique_Identifier,Flight Region,Tile,Gini Structure Area,Corrected Gini Structure Area,Sample Size Structure.x,Mean Structure Area,Range Structure Area,Std.Deviation Structure Area,Co. of Variation Structure Area,Min. Structure Area,Lower Quantile Structure Area,Median Structure Area,Upper Quantile Structure Area,Max. Structure Area,Lower Gini Structure Area,Higher Gini Structure Area,Gini Patio Group Area,Corrected Gini Patio Group Area,Sample Size Patio Group.x,Mean Patio Group Area,Range Patio Group Area,Std. Deviation Patio Group Area,Co. of Variation Patio Group Area,Min. Patio Group Area,Lower Quantile Patio Group Area,Median Patio Group Area,Upper Quantile Patio Group Area,Max Patio Group Area,Lower Gini Patio Group Area,Higher Gini Patio Group Area,Gini Patio Group Structure Area,Corrected Gini Patio Group Structure Area,Sample Size Patio Group Structure,Mean Patio Group Structure Area,Range Patio Group Structure Area,Std. Deviation Patio Group Structure Area,Co. of Variation Patio Group Structure Area,Min. Patio Group Structure Area,Lower Quantile Patio Group Structure Area,Median Patio Group Structure Area,Upper Quantile Patio Group Structure Area,Max. Patio Group Structure Area,Lower Gini Patio Group Structure Area,Higher Gini Patio Group Structure Area,Gini Structure Volume,Corrected Gini Structure Volume,Sample Size Structure.y,Mean Structure Volume,Range Structure Volume,Std. Deviation Structure Volume,Co. of Variation Structure Volume,Min. Structure Volume,Lower Quantile Structure Volume,Median Structure Volume,Upper Quantile Structure Volume,Max. Structure Volume,Lower Gini Structure Volume,Higher Gini Structure Volume,Gini Patio Group Volume,Corrected Gini Patio Group Volume,Sample Size Patio Group.y,Mean Patio Group Volume,Range Patio Group Volume,Std. Deviation Patio Group Volume,Co. of Variation Patio Group Volume,Min. Patio Group Volume,Lower Quantile Patio Group Volume,Median Patio Group Volume,Upper Quantile Patio Group Volume,Max. Patio Group Volume,Lower Gini Patio Group Volume,Higher Gini Patio Group Volume,Gini Patio Group Structure Volume,Corrected Gini Patio Group Structure Volume,Sample Size Patio Group,Mean Patio Group Structure Volume,Range Patio Group Structure Volume,Std. Deviation Patio Group Structure Volume,Co. of Variation Patio Group Structure Volume,Min. Patio Group Structure Volume,Lower Quantile Patio Group Structure Volume,Median Patio Group Structure Volume,Upper Quantile Patio Group Structure Volume,Max Patio Group Structure Volume,Lower Gini Patio Group Structure Volume,Higher Gini Patio Group Structure Volume
16424,AMIGACarb_Yuc_Centro_Apr2013,s424,0.31722848,0.31987205,121,95.98318243,250.015797,56.08650187,0.58433676,21.18709682,52.80459352,86.58438534,127.7776054,271.2028939,0.291815936,0.350336535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503072353,0.507264623,121,32.17039967,195.2227612,34.38565182,1.068859951,1.637161255,10.08142853,19.96415329,47.25931549,196.8599224,0.461487714,0.565672642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16425,AMIGACarb_Yuc_Centro_Apr2013,s425,0.354117788,0.355485038,260,80.91857911,244.9332028,55.9387012,0.691296138,20.13459631,42.4161028,60.14925137,96.73755209,265.0677991,0.333980727,0.380215315,0.292744675,0.30996495,18,462.6270213,1114.887805,271.9506208,0.587839898,151.62123,283.5184221,363.1317262,590.424062,1266.509035,0.242376158,0.405499731,0.288470627,0.305439488,18,194.6936758,380.0153223,105.254535,0.540616096,71.92751501,113.0439696,165.8247619,268.9287288,451.9428373,0.254966191,0.383074192,0.545950937,0.548058855,260,24.35130673,188.8401222,30.04377704,1.23376447,1.164054871,6.791145802,12.08324528,29.30512953,190.0041771,0.512473776,0.583129673,0.440038418,0.465923031,18,120.4644735,461.4802532,111.1353386,0.922556961,14.16211891,48.42414045,83.41404057,180.5709534,475.6423721,0.358925105,0.605733921,0.44159717,0.467573475,18,60.59644392,195.9644051,52.26108338,0.862444725,6.374420166,21.32681227,44.42683315,90.24260569,202.3388252,0.388818331,0.596077671
16426,AMIGACarb_Yuc_Centro_Apr2013,s426,0.277659993,0.289732167,24,66.09623625,109.7747447,33.04740869,0.499989267,21.04340485,41.52002016,54.29741879,96.8798769,130.8181496,0.242452299,0.356345538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443602463,0.462889526,24,12.56744576,40.42674828,10.6856204,0.850261908,1.123970032,4.046779633,12.24313354,15.70112801,41.55071831,0.365087564,0.56945891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16427,AMIGACarb_Yuc_Centro_Apr2013,s427,0.326142589,0.331402954,63,127.0174979,248.9752684,72.76441639,0.572869231,22.17993413,54.94954277,126.2278017,186.7294302,271.1552025,0.284359015,0.38313947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486411131,0.494256471,63,44.56880194,210.9426289,41.44126665,0.929826804,1.499912262,11.55199242,35.24331665,66.94013786,212.4425411,0.429417095,0.570568942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16428,AMIGACarb_Yuc_Centro_Apr2013,s428,0.35247482,0.355461895,119,61.07126745,244.092082,47.73918399,0.781696303,21.64048714,32.7042979,44.69537189,65.77927689,265.7325692,0.308338904,0.409333653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542493583,0.547090986,119,20.54919838,165.3977776,27.4517226,1.33590236,1.252941132,6.225944519,11.38751602,21.56738281,166.6507187,0.49081864,0.614675478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16429,AMIGACarb_Yuc_Centro_Apr2013,s429,0.317320668,0.319742964,132,49.21460474,212.6905193,35.78616379,0.727145204,20.16300504,28.83859749,38.61605774,51.26827604,232.8535243,0.274886484,0.381479797,0.27118389,0.292044189,14,290.1383872,768.4187218,188.2834354,0.648943551,125.0958708,206.7605829,257.5387392,321.0886028,893.5145927,0.152493934,0.441115632,0.26771362,0.288306975,14,106.1071865,281.2247105,69.1090716,0.651313769,47.92662917,66.95043761,92.7941523,112.1416226,329.1513397,0.154090672,0.421803723,0.512565873,0.51647859,132,14.65247044,89.26579285,17.03273419,1.162447947,1.372291565,5.017403603,9.218824387,16.59641743,90.63808441,0.474325642,0.573160096,0.545303833,0.587250281,14,89.22663035,495.4309845,127.27248,1.426395679,9.429832459,30.19410229,43.26733208,75.6024456,504.860817,0.362630201,0.717049537,0.486933377,0.524389791,14,27.76269422,131.0811615,33.77593562,1.216594303,4.845779419,10.17488575,20.35522461,25.4098959,135.9269409,0.313894308,0.671961256
16431,AMIGACarb_Yuc_Centro_Apr2013,s431,0.367006566,0.379240118,31,61.94634507,215.8481454,52.29677258,0.844226928,22.33342535,34.80076925,43.90863378,58.97909978,238.1815708,0.282217119,0.460023218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559174856,0.577814018,31,21.71005741,166.0112839,31.20377135,1.437295662,1.460708618,5.721656799,10.15045929,25.43992233,167.4719925,0.458548511,0.702900984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,AMIGACarb_Yuc_Centro_Apr2013,s432,0.277602351,0.280126009,111,40.44242026,209.3123893,27.52140104,0.68050826,20.11810914,24.71522581,33.94704215,45.02807014,229.4304984,0.231812005,0.387214305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45445289,0.45858428,111,9.833079364,51.78929138,9.640840232,0.980449753,1.497711182,3.584205627,6.61076355,12.3042984,53.28700256,0.409499908,0.51833189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16433,AMIGACarb_Yuc_Centro_Apr2013,s433,0.354202617,0.355769885,227,63.06173136,250.1787996,46.35866113,0.735131436,20.21732644,32.72333815,47.58629122,69.93823524,270.396126,0.328006277,0.38891974,0.518232458,0.558096494,14,793.2829742,3765.683767,968.863542,1.221334093,59.32183246,302.5484161,422.5746067,1017.184762,3825.0056,0.400870478,0.715035261,0.496078337,0.537418198,13,343.5642103,1234.582386,365.7046978,1.064443521,67.06955273,116.9484633,133.2293604,399.3089743,1301.651938,0.445499087,0.62941239,0.551898138,0.554340166,227,24.25052804,234.2617264,32.69352536,1.348157257,1.796295166,7.28962326,12.49919891,23.61916351,236.0580215,0.517239388,0.599623232,0.676664151,0.73305283,13,282.9569626,1509.46965,466.8963677,1.650061421,0.659156799,39.80688477,71.34672546,247.8154068,1510.128807,0.659359779,0.850763931,0.613908898,0.665067973,13,190.7220229,672.6303635,246.4308747,1.292094489,12.58437347,27.44111633,35.62885284,227.3166504,685.2147369,0.538751543,0.75858754
16476,AMIGACarb_Yuc_Centro_Apr2013,s476,0.293801927,0.295593402,165,48.56591158,251.1098378,36.54704171,0.75252457,20.30441547,31.64798476,38.83234946,49.63887252,271.4142532,0.243326166,0.360060383,0.347888969,0.386543299,10,282.4792809,589.190273,196.6152005,0.696034059,97.31808821,170.1062277,194.6638216,396.7383364,686.5083612,0.315455294,0.492129995,0.22659194,0.251768822,10,97.75041233,130.9284113,41.94377144,0.429090481,49.63857836,65.47568724,89.20873802,125.4622092,180.5669896,0.196335315,0.32768755,0.484493356,0.487447584,165,14.9779642,163.9752274,19.80256242,1.322113082,2.052703857,6.331268311,8.833847046,14.52204132,166.0279312,0.429234355,0.566673331,0.514839403,0.572043781,10,66.06617126,297.6340637,89.7440989,1.358397152,15.78206635,25.13913727,32.13314056,60.43268204,313.4161301,0.304081442,0.677085183,0.217136501,0.241262779,10,19.72204895,24.7943573,8.080730341,0.409730772,9.640953064,12.03616714,20.52450562,24.73033524,34.43531036,0.169520786,0.322922736
16477,AMIGACarb_Yuc_Centro_Apr2013,s477,0.399807234,0.402836077,133,55.74377742,249.6477244,51.02657102,0.915376987,20.35062573,26.65953068,36.21263384,61.98656647,269.9983501,0.356158025,0.449920265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636392549,0.641213705,133,28.45351794,570.6593208,60.58936208,2.129415498,1.79101181,6.774757385,11.2611618,25.22776794,572.4503326,0.564211108,0.752658436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16478,AMIGACarb_Yuc_Centro_Apr2013,s478,0.291479538,0.298104073,45,40.59789155,135.6856295,26.81151128,0.660416348,20.25481071,23.81398669,32.88565196,43.62930639,155.9404402,0.226128995,0.395565794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408092688,0.417367522,45,11.9385309,54.15702438,11.39951124,0.95485042,1.574451447,6.189147949,8.075283051,13.58049011,55.73147583,0.326740544,0.528552724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16481,AMIGACarb_Yuc_Centro_Apr2013,s481,0.255426896,0.26063969,50,42.64059035,107.8674616,24.16829845,0.566790897,20.19220422,28.38966067,37.7662851,44.30956893,128.0596658,0.200502612,0.341307544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420409389,0.428989172,50,15.67129852,73.82337952,14.87433252,0.949144865,2.474273682,7.218990326,11.58853531,17.90744019,76.2976532,0.345293982,0.520900632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16482,AMIGACarb_Yuc_Centro_Apr2013,s482,0.362767453,0.365454619,136,62.22194845,246.0387085,49.29337869,0.7922185,21.59893814,32.83127884,42.90333097,70.76562465,267.6376466,0.324566937,0.414401874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543961923,0.547991271,136,24.39568267,180.4083328,31.64879082,1.297311137,1.776123047,7.597278595,12.11978149,28.90818214,182.1844559,0.498974229,0.605444934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16483,AMIGACarb_Yuc_Centro_Apr2013,s483,0.342536505,0.349982951,47,51.51601442,253.7288199,43.04308232,0.835528191,20.29894292,28.10094578,38.78704765,55.14838366,274.0277628,0.266045385,0.475952939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511051015,0.52216082,47,18.78949608,122.2424469,21.94929799,1.168168529,1.734794617,5.203773499,11.63278961,19.41691971,123.9772415,0.453854403,0.633139797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16484,AMIGACarb_Yuc_Centro_Apr2013,s484,0.354381409,0.356842391,145,60.65213917,237.785505,48.07931212,0.792705959,20.77816971,33.09619499,44.56414533,66.79599907,258.5636747,0.3122665,0.40925328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557111643,0.560980474,145,26.08783485,188.0922241,33.90837913,1.299777437,1.536689758,7.58203125,12.63143921,26.24474335,189.6289139,0.51253734,0.602476693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16485,AMIGACarb_Yuc_Centro_Apr2013,s485,0.322921621,0.327889646,66,49.66024274,216.3649198,37.86894996,0.76256071,20.5353277,29.30950785,37.0913531,51.09788855,236.9002475,0.259370122,0.414953096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560298535,0.568918513,66,18.23529469,157.7705383,27.55695568,1.511187845,1.851791382,5.420877457,9.015995026,14.96964455,159.6223297,0.484865852,0.659050628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16486,AMIGACarb_Yuc_Centro_Apr2013,s486,0.325076472,0.32992836,68,48.93419236,221.5945813,38.53268605,0.787438889,20.40342572,27.63739472,36.52156375,56.51260264,241.998007,0.269292663,0.442250065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474469303,0.481550935,68,11.11352281,59.60449982,11.48348217,1.033289117,1.274909973,3.73598671,7.38243866,11.28098869,60.87940979,0.426991254,0.558467159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16487,AMIGACarb_Yuc_Centro_Apr2013,s487,0.342333838,0.343630557,265,55.81606653,240.4145382,41.07765202,0.735946737,20.04165724,29.42862528,43.62733841,62.44021449,260.4561955,0.316214725,0.379515094,0.431315067,0.450920297,23,346.7359795,1434.234679,323.5864886,0.933235971,57.25689974,145.3190051,246.5124095,435.3795076,1491.491578,0.349351595,0.584550658,0.399429911,0.417585816,23,125.2139542,447.0404737,102.8002516,0.820996767,26.07970163,56.07103556,84.61068666,173.0360483,473.1201753,0.33216375,0.527132476,0.549055132,0.551134886,265,13.58754917,159.5543137,19.35029656,1.424119708,0.517288208,3.780250549,7.95526123,14.69184875,160.0716019,0.502341842,0.612576186,0.570727987,0.596670168,23,66.15849205,366.7829361,84.9659195,1.284278358,4.415924072,13.80964279,34.77898407,75.86902618,371.1988602,0.503763827,0.730405228,0.600468214,0.627762223,23,31.63871632,194.2239151,45.35330124,1.433474758,3.018218994,7.091682434,13.8620224,41.62554169,197.2421341,0.509411992,0.732194172
16488,AMIGACarb_Yuc_Centro_Apr2013,s488,0.364978836,0.367177503,167,75.47537277,248.6670121,54.52156467,0.72237556,21.48920742,36.48682188,54.05701279,95.61057543,270.1562195,0.340753645,0.401154345,0.499280132,0.544669235,12,795.4421681,3086.294948,911.2898046,1.145639295,122.2471051,298.3370711,460.4644455,740.6736736,3208.542053,0.451155193,0.678525975,0.399379315,0.435686525,12,242.2436223,759.2360339,209.9641463,0.866747881,57.89193577,113.3016539,185.3006864,271.9882074,817.1279697,0.298850911,0.56546063,0.528425522,0.531608809,167,24.77308979,204.5282822,29.22841616,1.179845405,1.613601685,7.461029053,12.84358215,33.36029816,206.1418839,0.492497533,0.591871512,0.743466654,0.811054532,12,387.726757,3168.831078,897.9320958,2.315888908,23.94974518,61.09612083,96.01613998,130.2171059,3192.780823,0.751827254,0.884789484,0.590873171,0.644588913,12,100.5727482,553.0755234,153.8060946,1.529301897,9.010551453,31.3447628,38.37007141,97.42088127,562.0860748,0.451481133,0.802114668
16489,AMIGACarb_Yuc_Centro_Apr2013,s489,0.40350359,0.404987059,273,66.62184375,247.0068378,55.71992209,0.836361154,20.22138114,28.39611538,47.81178,77.1303329,267.228219,0.379490968,0.429426615,0.504399386,0.51670181,42,898.0744433,3748.74841,920.2690748,1.024713577,66.22848695,258.2411686,559.3640415,1238.44151,3814.976897,0.44801793,0.603058019,0.53822257,0.551678134,41,306.1812279,1602.385387,352.5689703,1.151504201,22.5640904,70.52849226,173.8320347,434.2724654,1624.949478,0.474205498,0.631561763,0.595883894,0.598074644,273,27.26020542,256.0555038,38.00229004,1.394057362,1.773872375,5.941879272,11.88959503,29.9355011,257.8293762,0.568614063,0.634396001,0.692044352,0.708923483,42,554.6083276,4749.376465,963.2342365,1.736782858,4.445053101,31.14081001,169.0281067,672.1073914,4753.821518,0.623866368,0.808306492,0.686282641,0.703439707,41,171.2932485,1652.756908,301.3254061,1.759120157,2.137657166,11.81600952,78.90695166,163.908482,1654.894565,0.614987281,0.817780885
16490,AMIGACarb_Yuc_Centro_Apr2013,s490,0.374579701,0.37725527,141,51.04646008,209.8126167,41.08473736,0.804849882,20.18669922,25.94176223,32.81061453,65.55038396,229.9993159,0.344554231,0.417247902,0.514500926,0.540225973,21,572.368173,3715.17422,795.1336688,1.389199656,85.56181536,218.63982,337.6492675,652.2356955,3800.736035,0.363690434,0.693458403,0.443571204,0.465749764,21,149.8299656,638.8658901,147.9218437,0.987264751,32.16704395,74.75930215,91.30230844,221.9973937,671.032934,0.360907233,0.603452131,0.610656871,0.615018706,141,17.72003845,351.4261169,35.20872645,1.986944134,1.110923767,4.296325684,7.501815796,18.2297287,352.5370407,0.53987647,0.724154049,0.733454682,0.770127417,21,234.5956741,2942.579948,627.9516461,2.676740092,4.08581543,34.63665771,69.88652039,168.9627075,2946.665764,0.470501506,0.880899739,0.639175052,0.671133805,21,54.53944106,392.4810104,90.28894546,1.655479845,2.542175293,9.485801697,20.1266098,52.41471863,395.0231857,0.551982998,0.787487366
17400,AMIGACarb_Yuc_Norte_Apr2013,s400,0.127652526,0.14183614,10,90.99268586,60.90230244,22.57964538,0.248147916,57.66701057,70.41794119,98.39634957,101.3470794,118.569313,0.08032536,0.183165827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235752315,0.261947016,10,22.59455583,30.28037775,9.996882717,0.442446525,10.89519322,14.79629767,21.85856056,27.99221075,41.17557096,0.201060226,0.332284648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17412,AMIGACarb_Yuc_Norte_Apr2013,s412,0.231184678,0.252201467,12,66.20710748,100.8135029,28.70039712,0.4334942,25.85941641,46.08618328,60.90209903,83.27900236,126.6729193,0.186834779,0.37216238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459590329,0.501371268,12,14.68844259,60.58401477,16.44289549,1.119444447,2.758782625,6.400263906,8.081169546,15.13739166,63.3427974,0.304222568,0.665569682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17413,AMIGACarb_Yuc_Norte_Apr2013,s413,0.277506756,0.278431778,301,78.52692207,248.2601832,42.4865756,0.541044708,20.68112861,50.28170644,71.4945991,93.85608494,268.9413119,0.25866262,0.305305757,0.227586373,0.241810521,17,644.5042812,974.9073118,266.5044887,0.413503054,190.0807362,459.0213636,628.2102236,872.9683906,1164.988048,0.192442306,0.324737734,0.264099945,0.280606191,17,197.002273,450.6905284,106.0691423,0.53841583,68.80668861,110.9423521,195.7380383,223.382377,519.4972171,0.198788404,0.400635311,0.438584264,0.440046211,301,14.57390759,133.1932218,14.66282502,1.006101139,0.248131275,5.970772982,11.06323946,17.39281905,133.4413531,0.402430201,0.487171411,0.318205183,0.338093007,17,65.02535388,140.127481,38.60568905,0.593702098,16.40015864,33.45686483,57.51515877,86.70215595,156.5276396,0.268493287,0.44500017,0.355227685,0.377429416,17,38.23455389,90.59782499,26.35152971,0.689207197,5.780575573,18.99069417,33.67382346,44.01678467,96.37840056,0.294666049,0.49529232
17414,AMIGACarb_Yuc_Norte_Apr2013,s414,0.279830419,0.280506338,415,82.44683444,232.7400119,42.73080055,0.518283095,20.82393164,51.10460328,71.17508129,107.8237248,253.5639435,0.264226131,0.296403919,0.285765865,0.300054158,21,647.300935,1144.740757,352.6366407,0.544780058,245.7278256,379.6866467,504.7989914,751.5785025,1390.468583,0.246757488,0.36667395,0.257129136,0.269985593,21,201.5788924,402.0714754,101.3423335,0.502742784,74.01134447,140.9080961,189.1654506,209.7119691,476.0828198,0.211675207,0.365626894,0.458253486,0.459360379,415,12.79174446,125.6500733,13.02826259,1.018489904,0.276329279,4.549262643,9.325939178,16.47120392,125.9264026,0.431333697,0.497131144,0.323811004,0.340001554,21,65.38387017,206.0489213,44.22651772,0.676413275,11.55000424,37.55242777,47.84255648,86.31751084,217.5989256,0.252737513,0.499603419,0.368350965,0.386768513,21,30.21995986,96.05688906,22.51707254,0.745105971,5.21273613,15.90897489,19.85972905,37.55038786,101.2696252,0.305455818,0.508834327
17415,AMIGACarb_Yuc_Norte_Apr2013,s415,0.279141795,0.279644753,556,79.00896197,253.6458432,43.10721177,0.545599014,21.04761931,48.05360898,68.9426495,96.01091758,274.6934625,0.262856999,0.296167477,0.351397824,0.361158874,37,861.8173009,3719.411687,667.2396313,0.774223992,199.4133016,476.5653638,656.9243285,1075.81853,3918.824989,0.28509181,0.489543278,0.314216684,0.322944925,37,251.4302258,693.7986403,159.607155,0.634797008,89.56731931,134.4277429,212.3197112,304.3430949,783.3659596,0.264030636,0.390471513,0.450975132,0.4517877,556,15.84100887,89.30906367,14.68544467,0.927052361,0.59704113,6.137934566,11.00434089,19.95121425,89.9061048,0.431935463,0.47384759,0.355472246,0.365346475,37,97.60026696,263.5141566,66.04582717,0.676697198,28.70366716,47.88891077,74.21479082,127.1998091,292.2178237,0.321634711,0.432989503,0.386753482,0.397496634,37,48.31313444,162.9592397,38.25770087,0.791869567,6.38431263,22.84784722,39.12819123,51.13658452,169.3435524,0.330909829,0.489963683
17416,AMIGACarb_Yuc_Norte_Apr2013,s416,0.292245798,0.292592883,843,72.40240708,250.4656678,41.69339838,0.575856523,20.36997073,44.08946346,61.40926465,87.69356068,270.8356385,0.279913743,0.307148389,0.292302246,0.298033662,52,764.2211718,2256.516998,440.1593497,0.575958068,246.529235,441.8121564,629.3547809,917.7296183,2503.046233,0.255090199,0.368416058,0.29582263,0.301623074,52,230.8157939,626.5702415,133.9704837,0.580421649,77.71318943,135.1711828,179.9309058,285.0465275,704.2834309,0.258014628,0.356736006,0.460815834,0.461363772,842,15.88514708,129.4283733,15.72600131,0.989981473,1.166566849,6.119318306,10.58349681,19.36255729,130.5949402,0.443324762,0.483244513,0.459048788,0.468049745,52,138.185887,907.0653956,150.0150514,1.085603274,21.94097424,52.56266069,89.7736274,156.4918544,929.0063698,0.392349489,0.588265524,0.437442154,0.446019451,52,54.8774872,211.6639731,48.7507114,0.888355387,8.462020391,21.31797135,35.28984714,68.90681899,220.1259935,0.392027274,0.518481189
17417,AMIGACarb_Yuc_Norte_Apr2013,s417,0.28294946,0.283714188,371,101.9018906,245.9358368,53.78171255,0.52777934,27.64242746,60.96647613,87.92181392,127.6455309,273.5782643,0.267771348,0.301649981,0.21582732,0.223269642,30,621.8110906,1027.219052,254.1577566,0.408737896,258.2528013,452.2633715,558.2440106,747.4654348,1285.471853,0.18343221,0.290344962,0.264140286,0.273248572,30,280.8674101,696.2420853,149.6568202,0.532837969,95.71899686,199.0635867,228.2096784,306.0875966,791.9610821,0.206726199,0.365539669,0.45495867,0.456188289,371,26.80194962,184.142616,26.02535696,0.97102477,1.755597115,10.44662678,18.86377859,32.75825739,185.8982131,0.42841056,0.491283162,0.498622933,0.515816827,30,204.0325732,1113.33643,227.5456988,1.115242019,18.85154796,65.61631107,103.8077022,268.3261524,1132.187978,0.426021305,0.642110623,0.518251377,0.536122114,30,102.7596779,696.580858,137.7131475,1.340147715,13.83794546,40.44055218,51.96777189,95.11465639,710.4188035,0.40836367,0.659934911
17418,AMIGACarb_Yuc_Norte_Apr2013,s418,0.285159398,0.286067549,315,86.7362866,251.9136059,48.19424517,0.555641094,20.52901077,54.81525558,74.41864631,104.1785524,272.4426167,0.265641753,0.311810929,0.353894978,0.37074712,22,892.6341399,2635.299402,666.7666738,0.746965239,321.26697,464.2752335,627.5672015,958.0977973,2956.566372,0.292460047,0.45833025,0.332629156,0.34846864,22,362.2946105,1149.252524,269.8042405,0.744709506,145.3428548,203.1711766,277.7925412,390.1093111,1294.595379,0.258847939,0.469734478,0.452905858,0.454348233,315,21.08593672,170.3056903,20.78919652,0.985927104,1.187066555,8.479227543,14.57001877,25.71132874,171.4927568,0.42395883,0.490804474,0.445895924,0.467129063,22,199.765515,743.3514547,185.2360188,0.927267245,26.51540422,92.82028794,133.8362887,254.7200509,769.866859,0.383374229,0.576324141,0.450292477,0.471734976,22,102.2041479,487.4956203,109.1928382,1.068379713,21.89474535,44.7014749,71.0729562,95.00458007,509.3903656,0.352033012,0.614861892
